更新时间,#genre#
20260202 16:26,url

RespoTime,whitelist,#genre#
601.26ms,香菜碎碎念鸭,https://www.goodiptv.club/douyu/9663665
601.28ms,年代新聞HD,https://t.freetv.fun/live/nian-dai-xin-wen.php
601.38ms,格莱美音乐台,http://stream3.hndt.com/now/yorSd1X2/playlist.m3u8
601.44ms,Астрахан 24,https://streaming.astrakhan.ru/astrakhan24/playlist.m3u8
601.53ms,水鸟文乃,https://fc.maa1804.com/h/irpvrehslk/irpvrehslk.m3u8
601.55ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-7.ctv
601.62ms,青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-10.m3u8
601.66ms,成都1|澜露直播,http://183.221.92.176:50080/hls/21/index.m3u8
601.69ms,South Park HD,https://t.freetv.fun/live/south-park-en-francais.m3u8
601.83ms,Orange County Orange TV (Orange County FL) (720p),https://otv3.ocfl.net/OrangeTV/smil:OrangeTV.smil/playlist.m3u8
602.06ms,è Tv Umbria,https://live.ipstream.it/etvumbria/etvumbria.stream/playlist.m3u8
602.06ms,CCTV12,http://dms.yryyj.site:8188/udp/239.76.246.162:1234
602.07ms,VOV TV,https://t.freetv.fun/live/rov-tv-576p.m3u8
602.09ms,广州新闻,https://stream1.freetv.fun/yan-zhou-xin-wen-5.m3u8
602.11ms,CCTV2,https://www.freetv.top/migu/631780532.m3u8?migutoken=f1ea6162bf184749e3dee945ef1c611efc841f280c1c972432874810b37debb4321af74f5ebcd6c41d7e0980cae4b591eaddcbd8a4b834c71491dbe3a6abacbbd5bcb2e9a43458f6987dbc3f23
602.13ms,RT العربية,https://rt-arb.rttv.com/dvr/rtarab/playlist.m3u8
602.24ms,[BD]rtp 1,https://streaming-live.rtp.pt/liverepeater/smil:rtp1HD.smil/playlist.m3u8
602.29ms,Sunnah,https://live.catvod.com/live.php?id=sunnah_mido
602.30ms,НТВ,https://t.freetv.fun/live/ntv-8.m3u8
602.30ms,极限电影,http://iptvpro.pw:35451/live/%E5%8A%A0QQ%E7%BE%A41041749599/56332232/987.ts
602.46ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-11.m3u8
602.55ms,CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=56c7feb8cb5f347901196e85642fd684252562a371f8eff91130c55f05b146a75525b0ded5bbd67d992fd86e47f3af37a5b87c9830db36e765e2b022af03ae4f28d4016c2f1bc9a60bc14d57b3
602.65ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-1.ctv
602.77ms,浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-6.ctv
602.83ms,陕西卫视|澜露直播,http://219.145.93.74:10000/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
602.86ms,Nickelodeon  (UK),https://t.freetv.fun/live/nickelodeon-2.m3u8
602.92ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-21.ctv
602.99ms,Bernama,https://live.catvod.com/live.php?id=Bernama
603.27ms,荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8
603.33ms,金川乡村,http://139.203.180.9:90/live/jcxc.m3u8
603.36ms,峨眉电影|澜露直播,http://112.19.88.97:8899/rtp/239.11.0.11:5140
603.37ms,浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-xiu-xian-5.m3u8
603.38ms,广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-17.m3u8
603.58ms,龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
603.74ms,🎬Exxxotica ,http://d3opspehgd3862dmfdp3sdf.siauliairsavlt.org/iptv/T7DRNUUUKCQLH6/9346/index.m3u8
603.75ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-2.ctv
603.77ms,东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-3.m3u8
603.83ms,WNBC TV,https://t.freetv.fun/live/wnbc-dt1.m3u8
603.85ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-14.ctv
603.87ms,Reggio Tv,https://cdn10.streamshow.it/cloud-reggiotv/reggiotv/playlist.m3u8
603.98ms,东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-2.m3u8
604.15ms,ABC News Australia,https://stream1.freetv.fun/abc-news-australia-2.ctv
604.21ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-4.m3u8
604.26ms,Poker Night in America (1080p),https://d2njbreu8qyfxo.cloudfront.net/scheduler/scheduleMaster/216.m3u8
604.33ms,Military History,https://fl1.moveonjoy.com/Military_History/index.m3u8
604.34ms,游戏风云,http://dassby.qqff.top:99/live/游戏风云/index.m3u8
604.37ms,ELta娱乐,http://pullpackage.alivecdn.com/live/LCsWIoNQxJHPuEfJnj40Szok25ACdgu47VKY8bsJgqOiB0Cp49.flv
604.43ms,beIN Sports 2,http://hls.iill.top/api/beIN-Sports-2/playlist.m3u8
604.46ms,德国,https://live.adultiptv.net/bigass.m3u8
604.51ms,三台电视一套|澜露直播,http://125.65.94.91:12351/live
604.65ms,黑龙江都市,http://112.99.193.34:9901/tsfile/live/1027_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
604.68ms,Cruz TV,https://reflect-communitytv.cablecast.tv/live-4/live/stream-2/live.m3u8
604.69ms,Sports Network,https://t.freetv.fun/live/women-s-sports-network.m3u8
604.69ms,稻城电视台|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.29:5140
604.72ms,辽宁教育青少,https://stream1.freetv.fun/liao-zhu-jiao-yu-qing-shao-1.m3u8
604.96ms,宜宾新闻|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.33:5140
605.01ms,Formula,https://c4635.cdn.xsg.ge/c4635/TVFormula/index.m3u8
605.02ms,è Tv Marche,https://live.ipstream.it/etvmarche/etvmarche.stream/playlist.m3u8
605.05ms,Onda Tv Sicilia,https://5926fc9c7c5b2.streamlock.net/9040/9040/playlist.m3u8
605.20ms,安徽影视,https://stream1.freetv.fun/an-hui-ying-shi-14.m3u8
605.22ms,НСТ,https://t.freetv.fun/live/nst-3.m3u8
605.26ms,广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
605.39ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-24.ctv
605.47ms,Astro AOD（多音轨字幕）,https://live.catvod.com/live.php?id=asoda01
605.66ms,一样二职,https://www.goodiptv.club/douyu/11827530
605.68ms,嵊州新闻,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed?
605.71ms,Fashion TV,https://t.freetv.fun/live/fashion-tv.m3u8
605.80ms,古古三十年,https://www.goodiptv.club/huya/29982675
605.84ms,Astro QJ（多音轨字幕）,https://live.catvod.com/live.php?id=asaqj01
605.89ms,Millbrae Community Television (720p),https://685c08ed6d81a.streamlock.net/live/mp4:MCTV_aac/playlist.m3u8
605.93ms,广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-15.ctv
605.95ms,富裕综合,http://221.209.44.174:1980/hls/1001.m3u8
606.04ms,「电视伴音」CCTV17,https://piccpndali.v.myalicdn.com/audio/cctv17_2.m3u8
606.09ms,浙江钱江都市,http://ali-xwl.cztv.com/live/channel02720Plxw.m3u8
606.12ms,天映經典CCM,https://t.freetv.fun/live/ccm-a.m3u8
606.17ms,World Poker Tour,https://t.freetv.fun/live/world-poker-tour-6.m3u8
606.18ms,Jinnytty,https://live.iill.top/twitch/Jinnytty
606.19ms,Tropoja,https://live.prostream.al/al/smil:tropojatv.smil/playlist.m3u8
606.42ms,台視新聞FHD,https://t.freetv.fun/live/tai-shi-xin-wen-1-1.php
606.52ms,一只大懒虫,https://www.goodiptv.club/huya/11279251
606.53ms,全纪实|澜露直播,http://183.215.134.239:19901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
606.54ms,浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-8.m3u8
606.60ms,CCTV1,https://stream1.freetv.fun/rthk33-1.m3u8
606.64ms,台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-4.m3u8
606.65ms,Palm Beach County TV Channel 20 (Palm Beach County FL) (720p),https://pbcvideostreams1.pbc.gov/memfs/1af49f9a-6b90-4ec2-a640-7f65ceebed4a.m3u8
606.70ms,è Tv Rete7,https://live.ipstream.it/etv/etv.stream/playlist.m3u8
606.74ms,哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
606.83ms,「电视伴音」CCTV13,https://piccpndali.v.myalicdn.com/audio/cctv13_2.m3u8
606.88ms,中天新闻,https://aktv.top/AKTV/live/aktv/null8/AKTV.m3u8
606.93ms,黄凯芹-相爱很难,http://vodcdn.video.taobao.com/oss/ali-video/11b6273898b6a1b1da34e646264cd036/video.m3u8
606.95ms,Discovery Channel  (UK),https://t.freetv.fun/live/discovery-channel-2.m3u8
606.96ms,广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
606.99ms,爱尔兰,https://live.adultiptv.net/blowjob.m3u8
607.00ms,Tvrs Tv,https://cdn8.streamshow.it/cloud-tvrs/tvrs/playlist.m3u8
607.01ms,丰城|澜露直播,http://play-sh13.quklive.com/live/1753663315049013.m3u8?auth_key=2079618218-43a81f8882264506923871b82faf8326-0-1b2ac19fffa1a603da6cb6e67161ac25
607.20ms,佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-5.ctv
607.20ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-7.ctv
607.24ms,LR1245,https://www.goodiptv.club/douyu/12534632
607.29ms,World Poker Tour,https://t.freetv.fun/live/world-poker-tour-5.m3u8
607.41ms,通许综合,http://live.dxhmt.cn:9081/tv/10222-1.m3u8
607.42ms,宁波新闻广播,http://ihzlh.linker.cc/ihzlh/zjnb_ts04_920.m3u8
607.45ms,安徽综艺体育,https://stream1.freetv.fun/an-hui-zong-yi-ti-yu-8.m3u8
607.47ms,Horse&Country,https://t.freetv.fun/live/horse-and-country-2.m3u8
607.57ms,Food Network,https://dk3okdd5036kz.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-o4pw0nc02sthz/Foodnetwork_IT.m3u8
607.62ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-20.ctv
607.79ms,民视旅游,https://stream1.freetv.fun/min-shi-lu-you-1.ctv
607.92ms,Comedy TV,https://fl1.moveonjoy.com/Comedy_TV/index.m3u8
608.02ms,台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-19.m3u8
608.12ms,「电视伴音」CCTV4欧洲,https://piccpndali.v.myalicdn.com/audio/cctveurope_2.m3u8
608.16ms,新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
608.24ms,佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-10.ctv
608.33ms,苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
608.33ms,WION,https://live.catvod.com/live.php?id=Wion
608.34ms,cdtv3|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.13:5140
608.38ms,萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-1.m3u8
608.41ms,佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-17.ctv
608.52ms,动感音乐台,http://stream3.hndt.com/now/ufjjbZxV/playlist.m3u8
608.55ms,Россия К,https://t.freetv.fun/live/rossiia-k-1.m3u8
608.68ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-8.m3u8
608.71ms,浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-10.m3u8
608.75ms,西川,https://fc.maa1804.com/d/fhctzryess/fhctzryess.m3u8
608.77ms,湖南电影|澜露直播,http://183.215.134.239:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
608.92ms,蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8?zyund
608.94ms,成都影视|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.0.19:1250
608.95ms,Tele One,https://648026e87a75e.streamlock.net/teleone/teleone/playlist.m3u8
608.98ms,Paramount Network East,https://fl1.moveonjoy.com/PARAMOUNT_NETWORK/index.m3u8
608.99ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-20.ctv
609.01ms,浙江錢江都市,https://t.freetv.fun/live/zhe-jiang-qian-jiang.m3u8
609.12ms,汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
609.16ms,河南卫视,http://182.150.23.74:808/hls/33/index.m3u8
609.19ms,凤凰香港,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB
609.43ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-22.m3u8
609.56ms,Sound View Community Media Education (480p),https://livestream.telvue.com/soundviewcmt2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
609.64ms,Himlen TV7,https://vod.tv7.fi/tv7-se/_definst_/smil:tv7-se.smil/playlist.m3u8
609.71ms,AccuWeather NOW,https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg00684-accuweather-accuweather-plex/playlist.m3u8
609.72ms,Hub Premier 3,http://hls.iill.top/api/Hub-Premier-3/playlist.m3u8
609.84ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-28.ctv
609.85ms,Tele Bari,https://w1.mediastreaming.it/telebari/livestream/playlist.m3u8
609.87ms,CHC动作电影,http://117.174.25.254:8188/rtp/239.0.0.24:5140
609.92ms,有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-15.m3u8
609.93ms,文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
609.93ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-3.ctv
609.93ms,古装神剧,https://live.metshop.top/douyu/338759
609.95ms,民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-12.ctv
609.98ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-4.ctv
610.02ms,WeatherNation TV,https://t.freetv.fun/live/weathernation-new-york.m3u8
610.13ms,Архыз 24,https://live.mediacdn.ru/sr1/arhis24/playlist_hdhigh.m3u8
610.21ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-42.ctv
610.27ms,GO-TV Channel,https://6zklxkbbdw9b-hls-live.mariatvcdn.it/msmotor/2f759512164fc6fe4acbed6a5648993a.sdp/playlist.m3u8
610.29ms,東方衛視,https://t.freetv.fun/live/dong-fang-wei-shi-11.php
610.31ms,Crime Investigation,https://t.freetv.fun/live/crime-plus-investigation-1.m3u8
610.35ms,金川新闻综合,http://139.203.180.9:90/live/zhxw.m3u8
610.36ms,小手枪Newhandgun,https://www.goodiptv.club/douyu/8943060
610.37ms,TV3 backup2,https://live.catvod.com/live.php?id=TV3_1
610.38ms,PMC Music,https://t.freetv.fun/live/ptc-music.m3u8
610.46ms,凤凰资讯,http://rihou.cc:555/tv/[PL]凤凰资讯
610.46ms,凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-12.ctv
610.51ms,大美河南|澜露直播,http://help.lwfz.fun:8800/rtp/239.16.20.17:10170
610.52ms,Virgin Radio TV Ⓖ,https://live02-seg.msr.cdn.mediaset.net/live/ch-ew/ew-clr.isml/index.m3u8
610.70ms,BAND NEWS,https://stream1.freetv.fun/band-news-1.m3u8
610.73ms,FYI East,https://fl1.moveonjoy.com/FYI/index.m3u8
610.78ms,八大综艺,http://nmk.ioapk.com:5050/4gtv-4gtv039/index.m3u8?proxy=true
610.82ms,纪录片之家字幕组,https://www.goodiptv.club/douyu/8834003
610.82ms,四川影视|澜露直播,http://112.19.88.97:8899/rtp/239.11.0.77:5140
610.90ms,江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=3744a9c270a0b16bfdbf60ff4b047f6f1a0c1bbaabca5b2a5c4d2e07cd1775ea609a33d44e2e957bd52e4f42fc5000b0207a705e26b45251cc247c2c1b18d9e8b7980b7b2dc160cbfb0953f211
610.91ms,Sport2U,https://stream9.xdevel.com/video0s976916-1685/stream/playlist_dvr.m3u8
610.91ms,成都新闻|澜露直播,http://uo202.1985001.xyz:66/rtp/239.93.0.16:5140
610.94ms,CCTV2,https://www.freetv.top/migu/631780532.m3u8?migutoken=0bbd368e56ca239424f7c5ccc970c14b033a2a8ae6ee8749423233b1af2cf31d089694e2a89e22162c6f6ca67d978d52b628c87627d859fd8b0bf99ebbf20a7ec95de4171a037a5e3b65b7c3ce
611.00ms,MGM+ Marquee,https://fl1.moveonjoy.com/EPIX_2/index.m3u8
611.16ms,UCTV University of California (720p) [Not 24/7],https://59e8e1c60a2b2.streamlock.net/509/509.stream/playlist.m3u8
611.24ms,Samiaki TV,http://live.cast-control.eu:1935/samiaki/samiaki/playlist.m3u8
611.24ms,CHC家庭影院,http://117.174.25.254:8188/rtp/239.0.0.23:5140
611.37ms,武汉电视剧|澜露直播,http://zhangkx717.cn:9999/rtp/239.254.96.229:9454
611.46ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-25.m3u8
611.54ms,凤凰中文|澜露直播,http://219.145.93.74:10000/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
611.57ms,上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8zzhed
611.58ms,有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-1.m3u8
611.58ms,东京_橘凉香,https://fc.maa1804.com/n/htjdsbdkcy/htjdsbdkcy.m3u8
611.76ms,AOD,https://live.catvod.com/live.php?id=Aodhd
611.80ms,湖北卫视,https://www.freetv.top/migu/947472496.m3u8?migutoken=c56229d02181e89502a31fa68a1d48da87a7d6a4964ef5258a8a1d13184947ea319f3785d758e1ca848971c9971b1300f65292cde26f5cb2902c9b103ac517b75c65bb0f9261dd650e6d2eab3b
611.86ms,Prima backup,https://live.catvod.com/live.php?id=AAprima
611.90ms,中天亚洲,http://lzo.xh.sd/gt/lgz4G.php?id=4gtv-4gtv109
612.06ms,笙歌,https://www.goodiptv.club/huya/11352965
612.06ms,HOT爱喜剧|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.143:5140
612.31ms,六安公共,http://ls.qingting.fm/live/1794199.m3u8
612.61ms,广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-2.m3u8
612.67ms,吉林永吉综合,http://stream10.jlntv.cn/yongji/playlist.m3u8
612.74ms,TVB翡翠,http://rihou.cc:555/tv/[PL]无线翡标
612.75ms,风云音乐,http://hmfs.f3322.net:3388/hls/29/index.m3u8
612.78ms,五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-9.m3u8
612.84ms,广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-22.ctv
612.91ms,大铁锅炖大大鹅,https://www.goodiptv.club/huya/21059574
612.93ms,东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.m3u8
612.94ms,CNBC(USA),https://t.freetv.fun/live/cnbc.m3u8
613.00ms,VOV TV,https://t.freetv.fun/live/rov-tv.m3u8
613.22ms,CCTV8,https://www.freetv.top/migu/624878356.m3u8?migutoken=6dccb38c956e0bb4edee41c25621f99cedfb18e4ce661f2543a392a7a50d305d1f4764210e01011a2b0cc1d14cf85264aae641856c2e6c7b6414088973a624170f2087daecc28e8944035c7490
613.26ms,北京卫视,http://60.2.190.206:4000/rtp/239.253.92.87:8014
613.29ms,CCTV4,http://www.cdnstv.com:6398/hls/4/index.m3u8
613.39ms,「斗鱼」原神,https://live.iill.top/douyu/10853239
613.44ms,DELUXE MUSIC DANCE BY KONTOR,https://sdn-global-live-streaming-packager-cache.3qsdn.com/64733/64733_264_live.m3u8
613.45ms,RTHK-32,http://rihou.cc:555/tv/[Cx]RTHK-32
613.45ms,Axn ,https://live.catvod.com/live.php?id=Axn
613.48ms,江苏卫视,https://www.freetv.top/migu/623899368.m3u8?migutoken=ca66e6b352790e26cafbf18eb7d18109977a8f44afcc9fafcfd79a7a68f6edd137bb91043c772fd9a42724999781eff4c9ccb62eb6457e260348f7b8f07926845ccf51ebc2fc10b4fecea8272d
613.56ms,生活时尚,https://stream1.freetv.fun/sheng-huo-shi-shang-12.m3u8
613.56ms,CHC动作电影|澜露直播,http://nas.201606.xyz:4022/rtp/239.10.0.87:5140
613.88ms,Court TV,https://t.freetv.fun/live/court-tv-1.m3u8
613.93ms,施甸综合,http://live.ynurl.com/video/s10048TV/index.m3u8?zyund
613.93ms,A2 CNN Albania,https://tv.a2news.com/live/smil:a2cnnweb.stream.smil/playlist.m3u8
613.93ms,Animal_Planet,https://live.catvod.com/live.php?id=AnimalPlanet
614.07ms,砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
614.10ms,开船老湿基,https://www.goodiptv.club/huya/11342387
614.14ms,第一财经,https://cdn3.163189.xyz/163189/dycj
614.28ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-2.m3u8
614.28ms,黑龙江新闻法治,https://stream1.freetv.fun/hei-long-jiang-xin-wen-fa-zhi-5.m3u8
614.37ms,NTV7,https://live.catvod.com/live.php?id=NTV7
614.39ms,CNN International,https://t.freetv.fun/live/tastemade-international-1-1.m3u8
614.50ms,松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
614.57ms,余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
614.57ms,History(USA),https://t.freetv.fun/live/pbs-history.m3u8
614.63ms,「电视伴音」CCTV16,https://piccpndali.v.myalicdn.com/audio/cctv16_2.m3u8
614.67ms,Leesburg Lakefront TV (Leesburg FL) (720p),https://reflect-lakefront-leesburgflorida.cablecast.tv/live-6/live/live.m3u8
614.77ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-29.ctv
614.77ms,欧美5[1280*720],http://live.redtraffic.xyz/pov.m3u8?fluxuslust.m3u8
615.06ms,江西移动,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv8
615.21ms,宜兴紫砂,rtmp://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs
615.23ms,上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-4.m3u8
615.29ms,CCTV12,http://182.150.23.74:808/hls/12/index.m3u8
615.32ms,江西都市,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv2
615.37ms,Hub Premier 2,http://hls.iill.top/api/Hub-Premier-2/playlist.m3u8
615.37ms,Hub Premier 4,http://hls.iill.top/api/Hub-Premier-4/playlist.m3u8
615.49ms,香港环球卫视,rtmp://live.pyscripter.com/HKgstv_com/www_hkgstv_com?auth_key=6001723702257-0-0-1a56ccd327477eb45e7da54c8be2a6b5
615.70ms,K+1 HD,https://t.freetv.fun/live/ch-ng-xy-plus-1.m3u8
615.70ms,佛山影视,https://stream1.freetv.fun/fo-shan-ying-shi-19.ctv
615.70ms,Astro QJ,https://live.catvod.com/live.php?id=Quanjia
615.73ms,金鹰纪实,https://stream1.freetv.fun/jin-ying-ji-shi-38.m3u8
615.75ms,民谣音乐台,http://stream3.hndt.com/now/DTK5qc83/playlist.m3u8
615.79ms,黑龙江少儿,https://stream1.freetv.fun/ipv6-hei-long-jiang-shao-er-7.m3u8
615.81ms,Reelz (720p),https://fl1.moveonjoy.com/REELZ/index.m3u8
615.92ms,GOODTV卡通,https://dqhxk7sbp7xog.cloudfront.net/osmflivech45.m3u8
615.95ms,天空体育主赛事4K,https://a1xs.vip/2000015
615.97ms,广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-6.m3u8
616.17ms,CCTV4,https://haoyunlai.serv00.net/Smartv-1.php?id=cctv4
616.24ms,cdtv4|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.14:5140
616.26ms,中天新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=ctinews
616.44ms,台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-5.m3u8
616.45ms,浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-7.m3u8
616.49ms,泰国,https://live.adultiptv.net/bigtits.m3u8
616.63ms,广东珠江,http://183.237.95.108:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
616.69ms,MGM+ East,https://fl1.moveonjoy.com/EPIX/index.m3u8
616.76ms,星空卫视,https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40
616.78ms,FXM East,https://fl1.moveonjoy.com/FX_MOVIE/index.m3u8
617.14ms,中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-6.ctv
617.22ms,陈倩倩-婴儿,http://vodcdn.video.taobao.com/oss/ali-video/4fc8d043456c092c392483bd293d0ee3/video.m3u8
617.29ms,Xite Hits (480p),https://xite-hitsuk-lg.amagi.tv/480p/index.m3u8
617.38ms,民视旅游,https://stream1.freetv.fun/min-shi-lu-you-2.ctv
617.41ms,汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-6.ctv
617.45ms,湖州公共,https://stream1.freetv.fun/hu-zhou-gong-gong-9.m3u8
617.52ms,黑龙江卫视,http://dms.yryyj.site:8188/udp/239.76.246.200:1234
617.62ms,苍南新闻,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed?
617.78ms,Omroep Zeeland,http://d3isaxd2t6q8zm.cloudfront.net/live/omroepzeeland/tv/index.m3u8
617.87ms,「境外广播」RTHK3,https://rthkradio3-live.akamaized.net/hls/live/2040079/radio3/master.m3u8
617.93ms,日本|购物频道,http://stream1.shopch.jp/HLS/out2/prog_index.m3u8
618.04ms,龙华戏剧,http://rihou.cc:555/tv/[Pd]龙华戏剧
618.05ms,Arena,https://live.catvod.com/live.php?id=Arena
618.15ms,厦门卫视,http://dassby.qqff.top:99/live/厦门卫视/index.m3u8
